target_smiles,target_mapped_smiles,ref_smiles,ref_mapped_smiles,target_diff,ref_diff,disconnect_list,connect_dict,target_label,ref_label,property_name
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,[CH3:0][NH:1][C:2](=[O:3])[c:4]1[cH:5][c:6]([O:7][c:8]2[cH:9][cH:10][c:11]([NH:12][C:13](=[O:14])[NH:15][c:16]3[cH:17][cH:18][c:19]([Cl:20])[c:21]([C:22]([F:23])([F:24])[F:25])[cH:26]3)[cH:27][cH:28]2)[cH:29][cH:30][n:31]1.[CH3:32][c:33]1[cH:34][cH:35][c:36]([S:37](=[O:38])(=[O:39])[OH:40])[cH:41][cH:42]1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,[CH3:0][NH:1][C:2](=[O:3])[c:4]1[cH:5][c:6]([O:7][c:8]2[cH:9][cH:10][c:11]([NH:12][C:13](=[O:14])[NH:15][c:16]3[cH:17][cH:18][c:19]([Cl:20])[c:21]([C:22]([F:23])([F:24])[F:25])[cH:26]3)[cH:27][cH:28]2)[cH:29][cH:30][n:31]1,"([('Sulfonic acid', 1, [(37, 38, 39, 40)]), ('Benzene', 1, [(33, 34, 35, 36, 41, 42)])], [('C1 alkane', 1, [(32,)])])","([], [])","[('Sulfonic acid', [(37, 38, 39, 40)]), ('Benzene', [(33, 34, 35, 36, 41, 42)]), ('C1 alkane', [(32,)])]","defaultdict(<class 'list'>, {})",0.0,1.0,drugs approved by the FDA and passed clinical trials
Cc1cccc(C)c1NC(=O)C[NH+](CC(=O)[O-])CC(=O)[O-],[CH3:0][c:1]1[cH:2][cH:3][cH:4][c:5]([CH3:6])[c:7]1[NH:8][C:9](=[O:10])[CH2:11][NH+:12]([CH2:13][C:14](=[O:15])[O-:16])[CH2:17][C:18](=[O:19])[O-:20],CC[NH+](CC)CC(=O)Nc1c(C)cccc1C,[CH3:0][CH2:1][NH+:2]([CH2:3][CH3:4])[CH2:5][C:6](=[O:7])[NH:8][c:9]1[c:10]([CH3:11])[cH:12][cH:13][cH:14][c:15]1[CH3:16],"([('Carboxylic acid', 2, [(14, 15, 16), (18, 19, 20)])], [])","([], [('C1 alkane', 2, [(0,), (4,)])])","[('Carboxylic acid', [(14, 15, 16), (18, 19, 20)])]","defaultdict(<class 'list'>, {'C1 alkane ([CH3:4])': [(4, 17, 'target molecule')], 'C1 alkane ([CH3:0])': [(0, 13, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,[CH3:0][c:1]1[cH:2][n:3]([C@@H:4]2[CH2:5][C@@H:6]([OH:7])[C@H:8]([CH2:9][OH:10])[O:11]2)[c:12](=[O:13])[nH:14][c:15]1=[O:16],Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,[CH3:0][c:1]1[cH:2][n:3]([C@H:4]2[CH2:5][C@H:6]([N:7]=[N+:8]=[N-:9])[C@@H:10]([CH2:11][OH:12])[O:13]2)[c:14](=[O:15])[nH:16][c:17]1=[O:18],"([('Hydroxy', 1, [(7,)])], [])","([('Azide', 1, [(9, 8, 7)])], [])","[('Hydroxy', [(7,)])]","defaultdict(<class 'list'>, {'Azide ([N:7]=[N+:8]=[N-:9])': [(7, 6, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
COc1c(N2CC[NH2+]C(C)C2)c(F)cc2c(=O)c(C(=O)[O-])cn(C3CC3)c12,[CH3:0][O:1][c:2]1[c:3]([N:4]2[CH2:5][CH2:6][NH2+:7][CH:8]([CH3:9])[CH2:10]2)[c:11]([F:12])[cH:13][c:14]2[c:15](=[O:16])[c:17]([C:18](=[O:19])[O-:20])[cH:21][n:22]([CH:23]3[CH2:24][CH2:25]3)[c:26]12,COc1c(N2C[C@@H]3CCC[NH2+][C@@H]3C2)c(F)cc2c(=O)c(C(=O)[O-])cn(C3CC3)c12,[CH3:0][O:1][c:2]1[c:3]([N:4]2[CH2:5][C@@H:6]3[CH2:7][CH2:8][CH2:9][NH2+:10][C@@H:11]3[CH2:12]2)[c:13]([F:14])[cH:15][c:16]2[c:17](=[O:18])[c:19]([C:20](=[O:21])[O-:22])[cH:23][n:24]([CH:25]3[CH2:26][CH2:27]3)[c:28]12,"([('piperazine', 1, [(5, 6, 7, 8, 10, 4)])], [('C1 alkane', 1, [(9,)])])","([('pyrrolidine', 1, [(6, 11, 12, 4, 5)]), ('piperidine', 1, [(7, 6, 11, 10, 9, 8)])], [])","[('piperazine', [(5, 6, 7, 8, 10, 4)]), ('C1 alkane', [(9,)])]","defaultdict(<class 'list'>, {'pyrrolidine ([N:4]1[CH2:5][CH:6][CH:11][CH2:12]1)': [(6, 7, 'piperidine ([CH:6]1[CH2:7][CH2:8][CH2:9][NH2+:10][CH:11]1)'), (11, 10, 'piperidine ([CH:6]1[CH2:7][CH2:8][CH2:9][NH2+:10][CH:11]1)'), (4, 3, 'target molecule')], 'piperidine ([CH:6]1[CH2:7][CH2:8][CH2:9][NH2+:10][CH:11]1)': [(6, 5, 'pyrrolidine ([N:4]1[CH2:5][CH:6][CH:11][CH2:12]1)'), (11, 12, 'pyrrolidine ([N:4]1[CH2:5][CH:6][CH:11][CH2:12]1)')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,[CH3:0][c:1]1[n:2][n:3][c:4]2[n:5]1-[c:6]1[cH:7][cH:8][c:9]([Cl:10])[cH:11][c:12]1[C:13]([c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1)=[N:20][CH2:21]2,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,[CH3:0][c:1]1[n:2][n:3][c:4]2[n:5]1-[c:6]1[cH:7][cH:8][c:9]([Cl:10])[cH:11][c:12]1[C:13]([c:14]1[cH:15][cH:16][cH:17][cH:18][c:19]1[Cl:20])=[N:21][CH2:22]2,"([], [])","([('Arylchloride', 1, [(20,)])], [])",[],"defaultdict(<class 'list'>, {'Arylchloride ([Cl:20])': [(20, 15, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,[CH3:0][CH2:1][C@:2]1([OH:3])[CH2:4][C@H:5]2[CH2:6][N:7]([CH2:8][CH2:9][c:10]3[c:11]([nH:12][c:13]4[cH:14][cH:15][cH:16][cH:17][c:18]34)[C@@:19]([C:20](=[O:21])[O:22][CH3:23])([c:24]3[cH:25][c:26]4[c:27]([cH:28][c:29]3[O:30][CH3:31])[N:32]([CH:33]=[O:34])[C@H:35]3[C@@:36]([OH:37])([C:38](=[O:39])[O:40][CH3:41])[C@H:42]([O:43][C:44]([CH3:45])=[O:46])[C@:47]5([CH2:48][CH3:49])[CH:50]=[CH:51][CH2:52][N:53]6[CH2:54][CH2:55][C@:56]43[C@H:57]56)[CH2:58]2)[CH2:59]1,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,[CH3:0][CH2:1][C@:2]1([OH:3])[CH2:4][C@H:5]2[CH2:6][N:7]([CH2:8][CH2:9][c:10]3[c:11]([nH:12][c:13]4[cH:14][cH:15][cH:16][cH:17][c:18]34)[C@@:19]([C:20](=[O:21])[O:22][CH3:23])([c:24]3[cH:25][c:26]4[c:27]([cH:28][c:29]3[O:30][CH3:31])[N:32]([CH:33]=[O:34])[C@H:35]3[C@@:36]([OH:37])([C:38](=[O:39])[O:40][CH3:41])[C@H:42]([O:43][C:44]([CH3:45])=[O:46])[C@:47]5([CH2:48][CH3:49])[CH:50]=[CH:51][CH2:52][N:53]6[CH2:54][CH2:55][C@:56]43[C@H:57]56)[CH2:58]2)[CH2:59]1.[O:60]=[S:61](=[O:62])([OH:63])[OH:64],"([], [])","([('Sulfuric acid', 1, [(61, 60, 62, 63, 64)])], [])",[],"defaultdict(<class 'list'>, {})",0.0,0.0,drugs approved by the FDA and passed clinical trials
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2[NH+](C)C1,[CH3:0][CH2:1][C@@H:2]([CH2:3][OH:4])[NH:5][C:6](=[O:7])[C@@H:8]1[CH:9]=[C:10]2[c:11]3[cH:12][cH:13][cH:14][c:15]4[nH:16][cH:17][c:18]([c:19]34)[CH2:20][C@H:21]2[NH+:22]([CH3:23])[CH2:24]1,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2[NH+](C)C1,[CH3:0][CH2:1][C@@H:2]([CH2:3][OH:4])[NH:5][C:6](=[O:7])[C@@H:8]1[CH:9]=[C:10]2[c:11]3[cH:12][cH:13][cH:14][c:15]4[c:16]3[c:17]([cH:18][n:19]4[CH3:20])[CH2:21][C@H:22]2[NH+:23]([CH3:24])[CH2:25]1,"([], [])","([], [('C1 alkane', 1, [(20,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:20])': [(20, 16, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,[CH:0]#[C:1][C@:2]1([OH:3])[CH2:4][CH2:5][C@H:6]2[C@@H:7]3[CH2:8][CH2:9][C:10]4=[CH:11][C:12](=[O:13])[CH2:14][CH2:15][C@@H:16]4[C@H:17]3[C:18](=[CH2:19])[CH2:20][C@:21]12[CH2:22][CH3:23],C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,[CH:0]#[C:1][C@:2]1([OH:3])[CH2:4][CH2:5][C@H:6]2[C@@H:7]3[CH2:8][CH2:9][C:10]4=[CH:11][C:12](=[O:13])[CH2:14][CH2:15][C@@H:16]4[C@H:17]3[CH2:18][CH2:19][C@:20]12[CH2:21][CH3:22],"([('Alkene', 1, [(18, 19)])], [])","([], [('C1 alkane', 1, [(19,)])])","[('Alkene', [(18, 19)])]","defaultdict(<class 'list'>, {'C1 alkane ([CH2:19])': [(19, 20, 'target molecule'), (19, 21, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,[CH:0]#[C:1][C@:2]1([OH:3])[CH2:4][CH2:5][C@H:6]2[C@@H:7]3[CH2:8][CH2:9][C:10]4=[CH:11]/[C:12](=[N:13]/[OH:14])[CH2:15][CH2:16][C@@H:17]4[C@H:18]3[CH2:19][CH2:20][C@:21]12[CH2:22][CH3:23],C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,[CH:0]#[C:1][C@:2]1([OH:3])[CH2:4][CH2:5][C@H:6]2[C@@H:7]3[CH2:8][CH2:9][C:10]4=[CH:11][C:12](=[O:13])[CH2:14][CH2:15][C@@H:16]4[C@H:17]3[CH2:18][CH2:19][C@:20]12[CH2:21][CH3:22],"([('Oxime', 1, [(13, 12, 14)])], [])","([('Ketone', 1, [(12, 13)])], [])","[('Oxime', [(13, 12, 14)])]","defaultdict(<class 'list'>, {'Ketone ([C:12]=[O:13])': [(12, 11, 'target molecule'), (12, 15, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,[CH:0]#[C:1][C@:2]1([OH:3])[CH2:4][CH2:5][C@H:6]2[C@@H:7]3[CH2:8][CH2:9][C:10]4=[CH:11]/[C:12](=[N:13]/[OH:14])[CH2:15][CH2:16][C@@H:17]4[C@H:18]3[CH2:19][CH2:20][C@:21]12[CH2:22][CH3:23],C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,[CH:0]#[C:1][C@:2]1([O:3][C:4]([CH3:5])=[O:6])[CH2:7][CH2:8][C@H:9]2[C@@H:10]3[CH2:11][CH2:12][C:13]4=[CH:14]/[C:15](=[N:16]/[OH:17])[CH2:18][CH2:19][C@@H:20]4[C@H:21]3[CH2:22][CH2:23][C@:24]12[CH2:25][CH3:26],"([('Hydroxy', 1, [(3,)])], [])","([('Carboxylic ester', 1, [(4, 6, 3)])], [('C1 alkane', 1, [(5,)])])","[('Hydroxy', [(3,)])]","defaultdict(<class 'list'>, {'Carboxylic ester ([O:3][C:4]=[O:6])': [(4, 5, 'C1 alkane ([CH3:5])'), (3, 2, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]([NH3+])CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,[CH3:0][CH2:1][C@H:2]([CH3:3])[C@@H:4]1[NH:5][C:6](=[O:7])[C@H:8]([CH2:9][c:10]2[cH:11][cH:12][c:13]([OH:14])[cH:15][cH:16]2)[NH:17][C:18](=[O:19])[C@@H:20]([NH3+:21])[CH2:22][S:23][S:24][CH2:25][C@@H:26]([C:27](=[O:28])[N:29]2[CH2:30][CH2:31][CH2:32][C@H:33]2[C:34](=[O:35])[NH:36][C@@H:37]([CH2:38][CH:39]([CH3:40])[CH3:41])[C:42](=[O:43])[NH:44][CH2:45][C:46]([NH2:47])=[O:48])[NH:49][C:50](=[O:51])[C@H:52]([CH2:53][C:54]([NH2:55])=[O:56])[NH:57][C:58](=[O:59])[C@H:60]([CH2:61][CH2:62][C:63]([NH2:64])=[O:65])[NH:66][C:67]1=[O:68],CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C([NH3+])CSSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(C(C)O)NC1=O,[CH3:0][CH2:1][CH:2]([CH3:3])[CH:4]1[NH:5][C:6](=[O:7])[CH:8]([CH2:9][c:10]2[cH:11][cH:12][c:13]([OH:14])[cH:15][cH:16]2)[NH:17][C:18](=[O:19])[CH:20]([NH3+:21])[CH2:22][S:23][S:24][CH2:25][CH:26]([C:27](=[O:28])[N:29]2[CH2:30][CH2:31][CH2:32][CH:33]2[C:34](=[O:35])[NH:36][CH:37]([CH2:38][CH:39]([CH3:40])[CH3:41])[C:42](=[O:43])[NH:44][CH2:45][C:46]([NH2:47])=[O:48])[NH:49][C:50](=[O:51])[CH:52]([CH2:53][C:54]([NH2:55])=[O:56])[NH:57][C:58](=[O:59])[CH:60]([CH:61]([CH3:62])[OH:63])[NH:64][C:65]1=[O:66],"([('Amide', 1, [(63, 65, 64)])], [])","([('Hydroxy', 1, [(63,)])], [])","[('Amide', [(63, 65, 64)])]","defaultdict(<class 'list'>, {'Hydroxy ([OH:63])': [(63, 61, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,[CH3:0][CH2:1][C@H:2]([CH3:3])[C:4](=[O:5])[O:6][C@H:7]1[CH2:8][C@@H:9]([CH3:10])[CH:11]=[C:12]2[CH:13]=[CH:14][C@H:15]([CH3:16])[C@H:17]([CH2:18][CH2:19][C@@H:20]3[CH2:21][C@@H:22]([OH:23])[CH2:24][C:25](=[O:26])[O:27]3)[C@@H:28]12,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,[CH3:0][CH2:1][C:2]([CH3:3])([CH3:4])[C:5](=[O:6])[O:7][C@H:8]1[CH2:9][C@@H:10]([CH3:11])[CH:12]=[C:13]2[CH:14]=[CH:15][C@H:16]([CH3:17])[C@H:18]([CH2:19][CH2:20][C@@H:21]3[CH2:22][C@@H:23]([OH:24])[CH2:25][C:26](=[O:27])[O:28]3)[C@@H:29]12,"([], [])","([], [('C1 alkane', 1, [(4,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:4])': [(4, 2, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC[NH+](CC)CCCC(C)Nc1cc[nH+]c2cc(Cl)ccc12,[CH3:0][CH2:1][NH+:2]([CH2:3][CH3:4])[CH2:5][CH2:6][CH2:7][CH:8]([CH3:9])[NH:10][c:11]1[cH:12][cH:13][nH+:14][c:15]2[cH:16][c:17]([Cl:18])[cH:19][cH:20][c:21]12,CC[NH+](CCO)CCCC(C)Nc1cc[nH+]c2cc(Cl)ccc12,[CH3:0][CH2:1][NH+:2]([CH2:3][CH2:4][OH:5])[CH2:6][CH2:7][CH2:8][CH:9]([CH3:10])[NH:11][c:12]1[cH:13][cH:14][nH+:15][c:16]2[cH:17][c:18]([Cl:19])[cH:20][cH:21][c:22]12,"([], [])","([('Hydroxy', 1, [(5,)])], [])",[],"defaultdict(<class 'list'>, {'Hydroxy ([OH:5])': [(5, 4, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC[NH+](CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,[CH3:0][CH2:1][NH+:2]([CH2:3][CH3:4])[CH2:5][CH2:6][NH:7][C:8](=[O:9])[c:10]1[c:11]([CH3:12])[nH:13][c:14](/[CH:15]=[C:16]2\[C:17](=[O:18])[NH:19][c:20]3[cH:21][cH:22][c:23]([F:24])[cH:25][c:26]32)[c:27]1[CH3:28],CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,[CH3:0][CH2:1][N:2]([CH2:3][CH3:4])[CH2:5][CH2:6][NH:7][C:8](=[O:9])[c:10]1[c:11]([CH3:12])[nH:13][c:14](/[CH:15]=[C:16]2\[C:17](=[O:18])[NH:19][c:20]3[cH:21][cH:22][c:23]([F:24])[cH:25][c:26]32)[c:27]1[CH3:28],"([('Ammonium', 1, [(2,)])], [])","([('Amine', 1, [(2,)])], [])","[('Ammonium', [(2,)])]","defaultdict(<class 'list'>, {'Amine ([N:2])': [(2, 1, 'target molecule'), (2, 3, 'target molecule'), (2, 5, 'target molecule')]})",1.0,0.0,drugs approved by the FDA and passed clinical trials
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,[CH3:0][CH2:1][CH:2]([CH3:3])[C:4]1([CH2:5][CH3:6])[C:7](=[O:8])[NH:9][C:10](=[O:11])[NH:12][C:13]1=[O:14],CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,[CH3:0][CH2:1][CH2:2][CH:3]([CH3:4])[C:5]1([CH2:6][CH3:7])[C:8](=[O:9])[NH:10][C:11](=[O:12])[NH:13][C:14]1=[O:15],"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,[CH2:0]=[CH:1][CH2:2][C:3]1([CH:4]([CH3:5])[CH2:6][CH3:7])[C:8](=[O:9])[NH:10][C:11](=[O:12])[NH:13][C:14]1=[O:15],C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,[CH2:0]=[CH:1][CH2:2][C:3]1([CH:4]([CH3:5])[CH2:6][CH2:7][CH3:8])[C:9](=[O:10])[NH:11][C:12](=[O:13])[NH:14][C:15]1=[O:16],"([], [])","([], [('C1 alkane', 1, [(8,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:8])': [(8, 7, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,[CH3:0][CH2:1][C:2](=[O:3])[O:4][C@:5]1([C:6](=[O:7])[CH2:8][Cl:9])[C@@H:10]([CH3:11])[CH2:12][C@H:13]2[C@@H:14]3[CH2:15][CH2:16][C:17]4=[CH:18][C:19](=[O:20])[CH:21]=[CH:22][C@:23]4([CH3:24])[C@@:25]3([F:26])[C@@H:27]([OH:28])[CH2:29][C@:30]12[CH3:31],CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC21C,[CH3:0][CH2:1][C:2](=[O:3])[O:4][C@:5]1([C:6](=[O:7])[CH2:8][Cl:9])[C@@H:10]([CH3:11])[CH2:12][CH:13]2[CH:14]3[CH2:15][C@H:16]([F:17])[C:18]4=[CH:19][C:20](=[O:21])[CH:22]=[CH:23][C:24]4([CH3:25])[C@@:26]3([F:27])[CH:28]([OH:29])[CH2:30][C:31]12[CH3:32],"([], [])","([('Fluoride', 1, [(17,)])], [])",[],"defaultdict(<class 'list'>, {'Fluoride ([F:17])': [(17, 16, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,[CH3:0][CH2:1][C:2](=[O:3])[O:4][C@:5]1([C:6](=[O:7])[CH2:8][Cl:9])[C@@H:10]([CH3:11])[CH2:12][C@H:13]2[C@@H:14]3[CH2:15][CH2:16][C:17]4=[CH:18][C:19](=[O:20])[CH:21]=[CH:22][C@:23]4([CH3:24])[C@@:25]3([F:26])[C@@H:27]([OH:28])[CH2:29][C@:30]12[CH3:31],CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,[CH3:0][CH2:1][CH2:2][CH2:3][C:4](=[O:5])[O:6][C@:7]1([C:8](=[O:9])[CH2:10][OH:11])[C@@H:12]([CH3:13])[CH2:14][C@H:15]2[C@@H:16]3[CH2:17][CH2:18][C:19]4=[CH:20][C:21](=[O:22])[CH:23]=[CH:24][C@:25]4([CH3:26])[C@@:27]3([F:28])[C@@H:29]([OH:30])[CH2:31][C@:32]12[CH3:33],"([('Chloride', 1, [(9,)])], [])","([('Hydroxy', 1, [(11,)])], [('C2 alkane', 1, [(0, 1)])])","[('Chloride', [(9,)])]","defaultdict(<class 'list'>, {'Hydroxy ([OH:11])': [(11, 8, 'target molecule')], 'C2 alkane ([CH3:0][CH2:1])': [(1, 0, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,[CH3:0][CH2:1][C:2](=[O:3])[O:4][C@H:5]1[CH2:6][CH2:7][C@H:8]2[C@@H:9]3[CH2:10][CH2:11][C:12]4=[CH:13][C:14](=[O:15])[CH2:16][CH2:17][C@:18]4([CH3:19])[C@H:20]3[CH2:21][CH2:22][C@:23]12[CH3:24],CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][C:6](=[O:7])[O:8][C@H:9]1[CH2:10][CH2:11][C@H:12]2[C@@H:13]3[CH2:14][CH2:15][C:16]4=[CH:17][C:18](=[O:19])[CH2:20][CH2:21][C@:22]4([CH3:23])[C@H:24]3[CH2:25][CH2:26][C@:27]12[CH3:28],"([], [])","([], [('C4 alkane', 1, [(0, 1, 2, 3)])])",[],"defaultdict(<class 'list'>, {'C4 alkane ([CH3:0][CH2:1][CH2:2][CH2:3])': [(3, 0, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CCC(=O)OCCNC(=O)C[n+]1ccccc1,[CH3:0][CH2:1][C:2](=[O:3])[O:4][CH2:5][CH2:6][NH:7][C:8](=[O:9])[CH2:10][n+:11]1[cH:12][cH:13][cH:14][cH:15][cH:16]1,CCCCCCCCCCCC(=O)OCCNC(=O)C[n+]1ccccc1,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][C:11](=[O:12])[O:13][CH2:14][CH2:15][NH:16][C:17](=[O:18])[CH2:19][n+:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1,"([], [])","([], [('C9 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8)])])",[],"defaultdict(<class 'list'>, {'C9 alkane ([CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8])': [(8, 0, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,[CH3:0][CH2:1][C:2]1([c:3]2[cH:4][cH:5][c:6]([NH2:7])[cH:8][cH:9]2)[CH2:10][CH2:11][C:12](=[O:13])[NH:14][C:15]1=[O:16],CCC1(c2ccccc2)CCC(=O)NC1=O,[CH3:0][CH2:1][C:2]1([c:3]2[cH:4][cH:5][cH:6][cH:7][cH:8]2)[CH2:9][CH2:10][C:11](=[O:12])[NH:13][C:14]1=[O:15],"([('Amine', 1, [(7,)])], [])","([], [])","[('Amine', [(7,)])]","defaultdict(<class 'list'>, {})",1.0,1.0,drugs approved by the FDA and passed clinical trials
