target_smiles,ref_smiles
C[C@@]1([C@@]2(CO)CO2)CO1,C[C@@]12CO[C@]1(CO)CO2
CCC1(C2(C)CC2)CC1,CC[C@]12CC[C@@]1(C)CC2
CCC1([C@@]2(C)CO2)CC1,CC[C@@]12CC[C@]1(C)OC2
CCC1(C2(O)CC2)CC1,CC[C@]12CC[C@@]1(O)CC2
CC[C@@]1([C@@]2(C)CO2)CO1,CC[C@@]12CO[C@]1(C)CO2
COC1(C2(C)CC2)CC1,CO[C@]12CC[C@@]1(C)CC2
COC1([C@@]2(C)CO2)CC1,CO[C@@]12CC[C@]1(C)OC2
COC1(C2(O)CC2)CC1,CO[C@]12CC[C@@]1(O)CC2
OCC1(C2(O)CC2)CC1,OC[C@]12CC[C@@]1(O)CC2
CCC1(C2CCC2)CC1,CCC1(C2CC2)CCC1
CCC1(C2CCC2)CC1,CC[C@@]12CCC[C@@H]1CC2
CCC1([C@H]2CCO2)CC1,CC[C@@]12CCO[C@@H]1CC2
CC[C@@]1(C2COC2)CO1,CC[C@]12COC[C@H]1CO2
COC1(C2CCC2)CC1,COC1(C2CC2)CCC1
COC1(C2CCC2)CC1,CO[C@@]12CCC[C@@H]1CC2
COC1([C@H]2CCO2)CC1,CO[C@@]12CCO[C@@H]1CC2
OCC1(C2CCC2)CC1,OCC1(C2CC2)CCC1
OCC1(C2CCC2)CC1,OC[C@@]12CCC[C@@H]1CC2
OCC1([C@H]2CCO2)CC1,OC[C@@]12CCO[C@@H]1CC2
OC[C@@]1(C2COC2)CO1,OC[C@]12COC[C@H]1CO2
C#C[C@]1(CC)O[C@H]1C#N,C#C[C@]1(CO)O[C@H]1C#N
C#C[C@@H]1C[C@]1(C#N)NC,CN[C@@]1(C#N)C[C@H]1C#N
CC[C@@]1(C(=O)[O-])C[C@H]1[NH3+],[NH3+][C@H]1C[C@]1(CO)C(=O)[O-]
CO[C@@]1(C(C)=O)C[C@H]1C,CO[C@@]1(C(C)=O)C[C@H]1O
CO[C@@]1(C(N)=O)C[C@H]1C,CO[C@@]1(C(N)=O)C[C@H]1O
CC(C)[C@@]1(CO)N[C@H]1C,C[C@@H]1N[C@]1(CO)[C@@H](C)O
C[C@H]1C[C@]1(CO)C1CC1,C[C@H]1CC[C@H]2C[C@]21CO
C[C@H]1C[C@]1(CO)[C@H]1CO1,C[C@H]1CO[C@H]2C[C@]21CO
C[C@H]1O[C@]1(CO)[C@H]1CO1,C[C@H]1OC[C@H]2O[C@@]12CO
CC[C@@]1(C2CC2)C[C@H]1C,CC[C@]12C[C@H]1CC[C@H]2C
CC[C@@]1([C@H]2CO2)C[C@H]1C,CC[C@]12C[C@H]1OC[C@H]2C
CC[C@@]1(C2CC2)C[C@H]1O,CC[C@]12C[C@H]1CC[C@H]2O
CC[C@@]1([C@H]2CO2)C[C@H]1O,CC[C@]12C[C@H]1OC[C@H]2O
CC[C@@]1([C@H]2CO2)O[C@H]1C,CC[C@]12O[C@H]1CO[C@H]2C
CO[C@@]1(C2CC2)C[C@H]1C,CO[C@]12C[C@H]1CC[C@H]2C
CO[C@@]1([C@H]2CO2)C[C@H]1C,CO[C@]12C[C@H]1OC[C@H]2C
CO[C@@]1(C2CC2)C[C@H]1O,CO[C@]12C[C@H]1CC[C@H]2O
CO[C@@]1([C@H]2CO2)C[C@H]1O,CO[C@]12C[C@H]1OC[C@H]2O
OC[C@@]1(C2CC2)C[C@H]1O,OC[C@]12C[C@H]1CC[C@H]2O
OC[C@@]1([C@H]2CO2)C[C@H]1O,OC[C@]12C[C@H]1OC[C@H]2O
C#C[C@]1(CC)N[C@H]1C=O,CC[C@@]1(C#N)N[C@H]1C=O
C#C[C@]1(CC)O[C@H]1C=O,C#C[C@]1(CO)O[C@H]1C=O
C#C[C@]1(CO)N[C@H]1C=O,N#C[C@]1(CO)N[C@H]1C=O
CC[C@@]1(O[CH+][NH-])C[C@H]1O,[NH-][CH+]O[C@]1(CO)C[C@H]1O
CC[C@@]1(CC=O)C[N@H+]1C,C[N@H+]1C[C@]1(CO)CC=O
CCC1(OC=O)CCC1,CCC1(OC=O)COC1
CC[C@@]1(C#N)C[NH2+][CH+]O1,N#C[C@]1(CN)C[NH2+][CH+]O1
C#C[C@]1(OC)C[NH2+][CH+]O1,CO[C@@]1(C#N)C[NH2+][CH+]O1
CC(C)[C@@]1(CO)CCO1,C[C@@H](O)[C@@]1(CO)CCO1
COC1(C(C)C)CCC1,COC1([C@@H](C)O)CCC1
COC1(C(C)C)COC1,COC1([C@@H](C)O)COC1
CCC1(C2CC2)CCC1,CC[C@@]12CCC[C@@H]1CC2
CC[C@@]1(C2CC2)CCO1,CC[C@]12CC[C@H]1CCO2
CCC1([C@H]2CO2)COC1,CC[C@@]12COC[C@@H]1OC2
COC1(C2CC2)CCC1,CO[C@@]12CCC[C@@H]1CC2
COC1([C@H]2CO2)COC1,CO[C@@]12COC[C@@H]1OC2
OCC1(C2CC2)CCC1,OC[C@@]12CCC[C@@H]1CC2
OC[C@@]1(C2CC2)CCO1,OC[C@]12CC[C@H]1CCO2
OCC1([C@H]2CO2)COC1,OC[C@@]12COC[C@@H]1OC2
C[C@H]1CO[C@@]1(C=O)CO,CC[C@@]1(C=O)OC[C@H]1C
CC[C@@]1(C=O)OC[C@H]1O,O=C[C@]1(CO)OC[C@H]1O
C#C[C@]1(CC)CCCO1,C#C[C@]1(CO)CCCO1
CC[C@@]1(C#N)CCCO1,N#C[C@]1(CN)CCCO1
CC[C@@]1(C#N)CCOC1,N#C[C@]1(CO)CCOC1
C[C@H]1[C@H]2C[C@@H](O)[C@]21CO,CC[C@@]12[C@H](O)C[C@@H]1[C@@H]2C
CC[C@]12[C@@H]3[C@@H]4[C@H]1C[N@@H+]4[C@@H]32,CC[C@@]12[C@H]3[C@H]4[C@@H]1[N@H+]4C[C@H]32
CO[C@]12[C@@H]3[C@H]4[C@H](C[C@H]41)[C@@H]32,CO[C@]12[C@@H]3[C@@H]4C[C@H]1[C@H]2[C@@H]43
CO[C@]12[C@@H]3[C@H]4[C@H](O[C@H]41)[C@@H]32,CO[C@@]12[C@@H]3[C@H]4O[C@@H]3[C@@H]1[C@H]42
CO[C@]12[C@@H]3[C@@H]4[C@H]1C[N@@H+]4[C@@H]32,CO[C@@]12[C@H]3[C@H]4[C@@H]1[N@H+]4C[C@H]32
OC[C@]12[C@@H]3[C@@H]4[C@H]1C[N@@H+]4[C@@H]32,OC[C@@]12[C@H]3[C@H]4[C@@H]1[N@H+]4C[C@H]32
C[C@@]12[C@H]3[C@H]4[C@@H]1[C@@]4(CO)[N@H+]32,C[C@]12[C@@H]3[C@H]1[C@@]1(CO)[C@@H]3[N@@H+]21
CC[C@]12[C@@H]3[C@@H]4[C@H]1[N@H+]2[C@@]43C,CC[C@@]12[C@H]3[C@H]4[N@@H+]1[C@@]4(C)[C@H]32
CC[C@]12[C@@H]3C[N@H+]1[C@H]2C3=O,O=C1[C@H]2C[N@H+]3[C@@H]1[C@@]23CO
C[C@H]1[C@H]2O[CH+][NH2+][C@]21CO,CC[C@]12[NH2+][CH+]O[C@H]1[C@H]2C
CC[C@]12[NH2+][CH+]O[C@H]1[C@H]2O,OC[C@]12[NH2+][CH+]O[C@H]1[C@H]2O
CC[C@]12C[C@H](C1)[C@H]1C[C@H]12,CC[C@@]12C[C@@H]3C[C@@H]3[C@@H]1C2
CC[C@]12C[C@H](C1)[C@H]1C[C@H]12,CC[C@]12C[C@@H]3C[C@H]1[C@@H]3C2
CC[C@]12C[C@H](C1)[N@H+]1C[C@H]12,CC[C@@]12C[C@@H]3C[N@@H+]3[C@@H]1C2
CC[C@@]12C[C@@H](O1)[C@H]1O[C@H]12,CC[C@]12C[C@H]3O[C@H]3[C@H]1O2
CC[C@@]12C[C@@H](O1)[C@H]1O[C@H]12,CC[C@]12C[C@@H]3O[C@H]1[C@@H]3O2
CO[C@]12C[C@H](C1)[C@H]1C[C@H]12,CO[C@@]12C[C@@H]3C[C@@H]3[C@@H]1C2
CO[C@]12C[C@H](C1)[C@H]1C[C@H]12,CO[C@]12C[C@@H]3C[C@H]1[C@@H]3C2
CO[C@]12C[C@H](C1)[N@H+]1C[C@H]12,CO[C@@]12C[C@@H]3C[N@@H+]3[C@@H]1C2
OC[C@]12C[C@H](C1)[C@H]1C[C@H]12,OC[C@@]12C[C@@H]3C[C@@H]3[C@@H]1C2
OC[C@]12C[C@H](C1)[C@H]1C[C@H]12,OC[C@]12C[C@@H]3C[C@H]1[C@@H]3C2
OC[C@]12C[C@H](C1)[C@H]1C[N@H+]12,OC[C@]12C[C@@H]3C[N@H+]1[C@@H]3C2
OC[C@]12C[C@H](C1)[N@H+]1C[C@H]12,OC[C@@]12C[C@@H]3C[N@@H+]3[C@@H]1C2
OC[C@@]12C[C@@H](O1)[C@H]1O[C@H]12,OC[C@]12C[C@H]3O[C@H]3[C@H]1O2
OC[C@@]12C[C@@H](O1)[C@H]1O[C@H]12,OC[C@]12C[C@@H]3O[C@H]1[C@@H]3O2
C[C@H]1[C@H]2O[C@]1(CO)C2=O,CC[C@]12O[C@H](C1=O)[C@H]2C
CC[C@]12CO[C@H](C1)C2=O,O=C1[C@H]2C[C@]1(CO)CO2
C[C@H]1[C@H]2C[C@]1(CO)CO2,CC[C@]12CO[C@H](C1)[C@H]2C
C[C@@]12O[C@]1(CO)C[C@H]2O,CC[C@@]12C[C@@H](O)[C@]1(C)O2
C[C@@]12C[C@]1(CO)[C@H]1C[N@H+]12,CC[C@@]12C[C@]1(C)[N@H+]1C[C@H]12
CC[C@@]12C[C@]1(O)CC2=O,O=C1C[C@@]2(O)C[C@@]12CO
CC[C@@]12CC[C@]1(CC)C2,CC[C@]12CC[C@@]1(CO)C2
CC[C@]12CO[C@@]1(CC)C2,CC[C@@]12C[C@]1(CO)CO2
CC[C@]12CO[C@@]1(CC)C2,CC[C@]12CO[C@@]1(CO)C2
CC[C@]12CC[C@@]1(CO)C2,OC[C@@]12CC[C@]1(CO)C2
CC[C@@]12C[C@]1(CO)CO2,OC[C@]12CO[C@@]1(CO)C2
CC[C@]12CO[C@@]1(CO)C2,OC[C@]12CO[C@@]1(CO)C2
CC[C@@]12CC[C@]1(CC)O2,CC[C@@]12CC[C@]1(CO)O2
CC[C@@]12CC[C@]1(CO)N2,OC[C@@]12CC[C@]1(CO)N2
CC[C@@]12CC[C@]1(CO)O2,OC[C@@]12CC[C@]1(CO)O2
CC[C@]12CN1C(=O)[C@H]2O,O=C1[C@@H](O)[C@@]2(CO)CN12
CC[C@]12COC([NH-])[C@H]1O2,CC[C@]12CO[C@H]1C([NH-])O2
[NH-]C1OC[C@]2(CO)O[C@H]12,[NH-]C1O[C@@]2(CO)CO[C@@H]12
C[C@H]1[C@@H](O)[C@H]2C[C@]21CO,CC[C@]12C[C@H]1[C@@H](O)[C@H]2C
CC[C@]12O[C@H]1[C@@H](O)[C@H]2C,CC[C@]12O[C@H]1[C@@H](O)[C@H]2O
C[C@H]1CO[C@@]2(CO)C[C@@H]12,C[C@H]1C[C@@]2(CO)OC[C@@H]12
C[C@H]1OC[C@@]2(CO)N[C@@H]12,CC[C@]12CO[C@@H](C)[C@H]1N2
C[C@H]1OC[C@@]2(CO)O[C@@H]12,C[C@H]1O[C@@]2(CO)CO[C@@H]12
CC[C@]12C[C@H]1[C@@H](C)CO2,CC[C@]12C[C@@H](C)[C@H]1CO2
CC[C@]12C[C@H]1[C@@H](O)CO2,CC[C@]12C[C@@H](O)[C@H]1CO2
CC[C@]12CO[C@@H](C)[C@H]1O2,CC[C@]12CO[C@H]1[C@@H](C)O2
C#C[C@@H]1C[C@@]2(CC)C[N@@H+]12,C#C[C@@H]1C[C@@]2(CO)C[N@@H+]12
C[C@]12C[C@H]1[C@@]1(CO)C[N@H+]12,C[C@]12C[N@H+]1[C@@]1(CO)C[C@H]12
CC[C@]12C[C@H]1[C@H]1C[C@H]1O2,CC[C@@]12C[C@@H]3[C@@H](C[C@@H]31)O2
CC[C@]12C[C@H]3O[C@H]3[C@H]1O2,CC[C@]12C[C@@H]3O[C@H]1[C@@H]3O2
CO[C@@]12C[C@@H]3C[C@@H]3[C@@H]1C2,CO[C@]12C[C@@H]3C[C@H]1[C@@H]3C2
CO[C@]12C[C@H]1[C@H]1C[N@H+]1C2,CO[C@@]12C[C@H]3[C@@H]1C[N@H+]3C2
OC[C@]12C[C@H]1[C@H]1C[C@H]1O2,OC[C@@]12C[C@@H]3[C@@H](C[C@@H]31)O2
OC[C@]12C[C@H]1[C@H]1C[N@H+]1C2,OC[C@@]12C[C@H]3[C@@H]1C[N@H+]3C2
OC[C@]12C[C@H]3O[C@H]3[C@H]1O2,OC[C@]12C[C@@H]3O[C@H]1[C@@H]3O2
C[C@]12C[C@H]1[C@H]1C[C@]12CO,C[C@@]12C[C@H]3[C@@H]1C[C@]32CO
C[C@]12C[C@H]1[N@H+]1C[C@]12CO,C[C@@]12C[N@H+]3[C@@H]1C[C@]32CO
C[C@]12C[N@H+]1[C@H]1C[C@]12CO,C[C@@]12C[C@H]3[N@@H+]1C[C@]32CO
C[C@]12N[C@H]1[C@H]1N[C@]12CO,C[C@@]12N[C@H]3[C@@H]1N[C@]32CO
C[C@]12O[C@H]1[C@H]1N[C@]12CO,C[C@@]12O[C@H]3[C@@H]1N[C@]32CO
C[C@]12O[C@H]1[C@H]1O[C@]12CO,C[C@@]12O[C@H]3[C@@H]1O[C@]32CO
CC[C@]12C[C@H]1[C@H]1C[C@]12C,CC[C@@]12C[C@H]3[C@@H]1C[C@]32C
CC[C@]12C[C@H]1[C@H]1C[C@]12O,CC[C@@]12C[C@H]3[C@@H]1C[C@]32O
CC[C@]12C[N@H+]1[C@H]1C[C@]12O,OC[C@]12C[N@H+]1[C@H]1C[C@]12O
CC[C@]12C[N@H+]1[C@H]1C[C@]12O,CC[C@@]12C[C@H]3[N@@H+]1C[C@]32O
CC[C@]12N[C@H]1[C@H]1N[C@]12C,CC[C@@]12N[C@H]3[C@@H]1N[C@]32C
CC[C@]12O[C@H]1[C@H]1O[C@]12C,CC[C@@]12O[C@H]3[C@@H]1O[C@]32C
CO[C@]12C[C@H]1[C@H]1C[C@]12C,CO[C@@]12C[C@H]3[C@@H]1C[C@]32C
CO[C@]12C[C@H]1[C@H]1C[C@]12O,CO[C@@]12C[C@H]3[C@@H]1C[C@]32O
OC[C@]12C[C@H]1[C@H]1C[C@]12O,OC[C@@]12C[C@H]3[C@@H]1C[C@]32O
CC[C@]12C[C@H]1[C@H]1C[C@@H]2C1,CC[C@]12C[C@H]1C[C@H]1C[C@H]12
CC[C@]12C[C@H]1[C@H]1C[C@@H]2C1,CC[C@@]12C[C@H]3C[C@@H]1C[C@H]32
CC[C@]12C[C@H]1[C@H]1C[C@@H]2O1,CC[C@]12C[C@H]1O[C@H]1C[C@H]12
CC[C@]12C[C@H]1[C@H]1C[C@@H]2O1,CC[C@@]12C[C@H]3O[C@@H]1C[C@H]32
CC[C@]12O[C@H]1[C@H]1C[C@@H]2O1,CC[C@@]12O[C@H]3C[C@@H]1O[C@H]32
CO[C@]12C[C@H]1[C@H]1C[C@@H]2C1,CO[C@]12C[C@H]1C[C@H]1C[C@H]12
CO[C@]12C[C@H]1[C@H]1C[C@@H]2C1,CO[C@@]12C[C@H]3C[C@@H]1C[C@H]32
CO[C@]12C[C@H]1[C@H]1C[C@@H]2O1,CO[C@]12C[C@H]1O[C@H]1C[C@H]12
CO[C@]12C[C@H]1[C@H]1C[C@@H]2O1,CO[C@@]12C[C@H]3O[C@@H]1C[C@H]32
OC[C@]12C[C@H]1[C@H]1C[C@@H]2C1,OC[C@]12C[C@H]1C[C@H]1C[C@H]12
OC[C@]12C[C@H]1[C@H]1C[C@@H]2C1,OC[C@@]12C[C@H]3C[C@@H]1C[C@H]32
OC[C@]12C[C@H]1[C@H]1C[C@@H]2O1,OC[C@]12C[C@H]1O[C@H]1C[C@H]12
OC[C@]12C[C@H]1[C@H]1C[C@@H]2O1,OC[C@@]12C[C@H]3O[C@@H]1C[C@H]32
OC[C@]12O[C@H]1[C@H]1C[C@@H]2O1,OC[C@@]12O[C@H]3C[C@@H]1O[C@H]32
CC[C@]12C[C@H]1[C@H]1CC[C@H]12,CC[C@]12C[C@@H]3[C@H]1CC[C@@H]32
CC[C@]12C[C@H]1[C@H]1CO[C@H]12,CC[C@]12C[C@@H]3[C@H]1OC[C@@H]32
CO[C@]12C[C@H]1[C@H]1CC[C@H]12,CO[C@]12C[C@@H]3[C@H]1CC[C@@H]32
CO[C@]12C[C@H]1[C@H]1CO[C@H]12,CO[C@]12C[C@@H]3[C@H]1OC[C@@H]32
OC[C@]12C[C@H]1[C@H]1CC[C@H]12,OC[C@]12C[C@@H]3[C@H]1CC[C@@H]32
OC[C@]12C[C@H]1[C@H]1CO[C@H]12,OC[C@]12C[C@@H]3[C@H]1OC[C@@H]32
CC1[NH2+][C@H]2C[C@@]2(CO)O1,CC[C@]12C[C@H]1[NH2+]C(C)O2
C[C@H]1C[C@H]2O[C@@]2(CO)C1,CC[C@]12C[C@@H](C)C[C@H]1O2
CC[C@]12C[C@H]1C[C@H]1C[C@H]12,CC[C@@]12C[C@H]3C[C@@H]1C[C@H]32
CC[C@]12C[C@H]1O[C@H]1C[C@H]12,CC[C@@]12C[C@H]3O[C@@H]1C[C@H]32
CC[C@]12O[C@H]1C[C@H]1O[C@H]12,CC[C@@]12O[C@H]3C[C@@H]1O[C@H]32
OC[C@]12C[C@H]1C[C@H]1C[C@H]12,OC[C@@]12C[C@H]3C[C@@H]1C[C@H]32
OC[C@]12C[C@H]1O[C@H]1C[C@H]12,OC[C@@]12C[C@H]3O[C@@H]1C[C@H]32
OC[C@]12O[C@H]1C[C@H]1O[C@H]12,OC[C@@]12O[C@H]3C[C@@H]1O[C@H]32
C[C@@]1(O)C[C@H]2O[C@]21CO,CC[C@]12O[C@H]1C[C@]2(C)O
CC1=CC[C@H]2O[C@@]12CO,CC[C@]12O[C@H]1CC=C2C
CC[C@]12C[C@@H]3N[C@H]1[C@@H]3O2,OC[C@]12C[C@@H]3N[C@H]1[C@@H]3O2
C[C@@H]1[C@@H]2[C@H]3C[C@]2(CO)[C@@H]13,C[C@@H]1[C@H]2C[C@]3(CO)[C@H]2[C@H]13
CC[C@]12C[C@@H]3[C@H]1[C@H](O)[C@@H]32,CC[C@@]12C[C@H]3[C@H](O)[C@@H]1[C@H]32
CO[C@]12C[C@@H]3[C@H]1[C@H](O)[C@@H]32,CO[C@@]12C[C@H]3[C@H](O)[C@@H]1[C@H]32
OC[C@]12C[C@@H]3[C@H]1[C@H](O)[C@@H]32,OC[C@@]12C[C@H]3[C@H](O)[C@@H]1[C@H]32
CC[C@]12C[C@@H]3[C@H]1[C@H]2[N@@H+]3C,C[N@@H+]1[C@H]2[C@H]3[C@@H]1C[C@]32CO
CC[C@@]12C[C@H]3[C@@H]1[C@H]1[C@@H]2[N@H+]13,CC[C@]12C[C@@H]3[C@@H]4[C@H]1[C@H]2[N@@H+]43
CC[C@@]12C[C@H]3[C@@H]4[C@@H]([C@@H]41)[C@H]32,CC[C@]12C[C@H]3[C@@H]4[C@H]3[C@H]1[C@@H]42
CC[C@@]12O[C@H]3[C@@H]4[C@@H]([C@@H]41)[C@H]32,CC[C@]12O[C@H]3[C@@H]4[C@H]3[C@H]1[C@@H]42
CO[C@@]12C[C@H]3[C@@H]4[C@@H]([C@@H]41)[C@H]32,CO[C@]12C[C@H]3[C@@H]4[C@H]3[C@H]1[C@@H]42
OC[C@@]12C[C@H]3[C@@H]1[C@H]1[C@@H]2[N@H+]13,OC[C@]12C[C@@H]3[C@@H]4[C@H]1[C@H]2[N@@H+]43
OC[C@@]12C[C@H]3[C@@H]4[C@@H]([C@@H]41)[C@H]32,OC[C@]12C[C@H]3[C@@H]4[C@H]3[C@H]1[C@@H]42
OC[C@@]12O[C@H]3[C@@H]4[C@@H]([C@@H]41)[C@H]32,OC[C@]12O[C@H]3[C@@H]4[C@H]3[C@H]1[C@@H]42
CC[C@@]12C[C@H]3C[C@@H]1[C@]32O,OC[C@@]12C[C@H]3C[C@@H]1[C@]32O
CC[C@@]12C=C[C@@H](CC1)O2,OC[C@@]12C=C[C@@H](CC1)O2
CC[C@]12CC[C@H]1[C@H]1C[C@H]12,CC[C@]12CC[C@@H]3[C@H]1C[C@@H]32
CC[C@]12OC[C@H]1[C@H]1N[C@H]12,OC[C@]12OC[C@H]1[C@H]1N[C@H]12
OC[C@]12CC[C@H]1[C@H]1C[C@H]12,OC[C@]12CC[C@@H]3[C@H]1C[C@@H]32
C#C[C@@H]1[C@@H]2CC[C@]12CC,C#C[C@@H]1[C@@H]2CC[C@]12CO
CC[C@]12CC[C@H]1[C@H]2C#N,N#C[C@@H]1[C@@H]2CC[C@]12CO
CC[C@]12CO[C@H]1CC2=O,O=C1C[C@@H]2OC[C@]12CO
CC1=C(CO)CNC1=O,CCC1=C(C)C(=O)NC1
CC1=C(CO)COC1=O,CCC1=C(C)C(=O)OC1
CC1=C(CO)CC[C@H]1O,CCC1=C(C)[C@@H](O)CC1
CC1=C(CO)CC[C@@H]1C,CCC1=C(C)[C@@H](C)CC1
CC1=C(CO)CO[C@@H]1C,CCC1=C(C)[C@@H](C)OC1
CC1=C(CO)C[C@H]2C[C@@H]12,CCC1=C(C)[C@H]2C[C@H]2C1
CC1=C(CO)C[C@H]2N[C@@H]12,CCC1=C(C)[C@H]2N[C@H]2C1
CC1=C(CO)C[C@H]2O[C@@H]12,CCC1=C(C)[C@H]2O[C@H]2C1
CC1=C(CO)CC(=O)N1,CCC1=C(C)NC(=O)C1
CC1=C(CO)C[C@@H](O)C1,CCC1=C(C)C[C@@H](O)C1
CC1=C(CO)CCOC1,CCC1=C(C)COCC1
CC1=C(CO)COCC1,CCC1=C(C)CCOC1
CCC1=C(C)CCOC1,CCC1=C(C)COCC1
CCC1=C(CC)CCC1,CCC1=C(CO)CCC1
CCC1=C(CC)COC1,CCC1=C(CO)COC1
CCC1=C(CO)CCC1,OCC1=C(CO)CCC1
CCC1=C(CO)COC1,OCC1=C(CO)COC1
C#CC1=C(CC)CCC1,C#CC1=C(CO)CCC1
CC[C@@H]1C[C@@H]2[C@@H]3C[C@H]1[C@H]23,CC[C@H]1C[C@H]2[C@H]3C[C@@H]1[C@H]32
OC[C@@H]1C[C@@H]2[C@@H]3C[C@H]1[C@H]23,OC[C@H]1C[C@H]2[C@H]3C[C@@H]1[C@H]32
OC[C@@H]1C[C@@H]2[C@@H]3C[C@H]1[C@H]23,OC[C@H]1C[C@@H]2[C@H]3C[C@@H]2[C@@H]13
OC[C@@H]1C[C@@H]2[C@@H]3C[C@H]1[C@H]23,OC[C@H]1C[C@H]2[C@H]3C[C@H]3[C@@H]12
OC[C@@H]1C[N@H+]2[C@H]3[C@@H]1C[C@H]32,OC[C@@H]1C[C@H]2[C@H]3[C@@H]1C[N@H+]32
OC[C@@H]1C[N@H+]2[C@H]3[C@@H]1C[C@H]32,OC[C@H]1C[C@H]2[C@H]3[C@@H]1C[N@H+]32
OC[C@@H]1C[N@H+]2[C@H]3[C@@H]1C[C@H]32,OC[C@H]1C[N@@H+]2[C@@H]3[C@H]1C[C@@H]32
OC[C@@H]1C[C@H]2[C@H]3[C@@H]1C[N@H+]32,OC[C@H]1C[C@H]2[C@H]3[C@@H]1C[N@H+]32
OC[C@@H]1C[C@H]2[C@H]3[C@@H]1C[N@H+]32,OC[C@H]1C[N@@H+]2[C@@H]3[C@H]1C[C@@H]32
CCC1=C2CC[C@H]2CC1,OCC1=C2CC[C@H]2CC1
CCC1=C2CC[C@H]2OC1,CCC1=C2CO[C@H]2CC1
CCC1=C2CC[C@H]2OC1,OCC1=C2CC[C@H]2OC1
CCC1=C2CO[C@H]2CC1,OCC1=C2CO[C@H]2CC1
OCC1=C2CC[C@H]2OC1,OCC1=C2CO[C@H]2CC1
C[C@@H]1C=C(CO)COC1,CCC1=C[C@@H](C)COC1
C[C@@H]1C=C(CO)CCO1,CCC1=C[C@@H](C)OCC1
C#C[C@@H]1CNC(OC)[NH2+]1,COC1NC[C@@H](C#N)[NH2+]1
C#C[C@@H]1CN[C@@H](CO)[NH2+]1,N#C[C@@H]1CNC(CO)[NH2+]1
CCC1=CN(C=O)CC1,O=CN1C=C(CO)CC1
CCC1[NH2+][C@H](C=O)CO1,O=C[C@@H]1COC(CO)[NH2+]1
CCc1c[nH]c([NH-])c1O,[NH-]c1[nH]cc(CO)c1O
CCC1=NCC([NH-])N1C,CN1C(CN)=NCC1[NH-]
CC1(C)CC=C(CO)C1,C[C@@]1(O)CC=C(CO)C1
C[C@@]1(O)CC=C(CO)C1,CCC1=CC[C@@](C)(O)C1
C[C@]12CC=C(CO)[C@H]1N2,CCC1=CC[C@@]2(C)N[C@@H]12
C[C@]12N[C@H]1CC=C2CO,CCC1=CC[C@H]2N[C@@]12C
CCC1=CC[C@H]2C[C@@]12O,OCC1=CC[C@H]2C[C@@]12O
C#C[C@@H]1[C@H](CO)[C@@]1(C)O,C#C[C@@H]1[C@H](CC)[C@@]1(C)O
C[C@]1(O)[C@H](C#N)[C@@H]1CO,CC[C@H]1[C@@H](C#N)[C@]1(C)O
C#C[C@@H]1[C@H](C#C)[C@@H]1CC,C#C[C@H]1[C@@H](C#N)[C@H]1CC
C#C[C@@H]1[C@H](C#C)[C@@H]1CC,C#C[C@H]1[C@@H](CC)[C@H]1CC
C#C[C@H]1[C@@H](C#N)[C@H]1CC,CC[C@@H]1[C@H](C#N)[C@@H]1C#N
CC[C@@H]1[C@H](C#N)[C@@H]1C#N,CC[C@@H]1[C@H](C#N)[C@@H]1CC
C#C[C@@H]1[C@H](C#C)[N@@H+]1CC,C#C[C@H]1[C@@H](C#N)[N@H+]1CC
C#C[C@H]1[C@@H](C#N)[N@H+]1CC,CC[N@@H+]1[C@H](C#N)[C@@H]1C#N
C#C[C@H]1[C@@H](C#N)[C@H]1NC,CN[C@@H]1[C@H](C#N)[C@@H]1C#N
CN[C@@H]1[C@H](C#N)[C@@H]1C#N,CN[C@@H]1[C@H](C#N)[C@@H]1NC
C#C[C@@H]1[C@H](C#C)[C@@H]1OC,C#C[C@H]1[C@@H](C#N)[C@H]1OC
C#C[C@@H]1[C@H](C#C)[C@@H]1OC,C#C[C@H]1[C@@H](OC)[C@H]1OC
C#C[C@H]1[C@@H](C#N)[C@H]1OC,CO[C@@H]1[C@H](C#N)[C@@H]1C#N
CO[C@@H]1[C@H](C#N)[C@@H]1C#N,CO[C@@H]1[C@H](C#N)[C@@H]1OC
C#C[C@@H]1[C@H](C#C)[C@@H]1CO,C#C[C@H]1[C@@H](C#N)[C@H]1CO
C#C[C@@H]1[C@H](C#C)[C@@H]1CO,C#C[C@H]1[C@@H](CO)[C@H]1CO
C#C[C@H]1[C@@H](C#N)[C@H]1CO,N#C[C@@H]1[C@H](C#N)[C@@H]1CO
N#C[C@@H]1[C@H](C#N)[C@@H]1CO,N#C[C@H]1[C@@H](CO)[C@H]1CO
CC1(C)[C@@H](CO)[C@]1(C)O,C[C@]1(O)[C@H](CO)[C@@]1(C)O
CC[C@H]1C(C)(C)[C@]1(C)O,CCC1[C@@](C)(O)[C@]1(C)O
CC[C@@H]1[C@H](C)C(=O)[C@@H]1C,CC[C@@H]1[C@H](O)C(=O)[C@@H]1C
C[C@@H]1[C@H](C)[C@H](O)[C@@H]1CO,C[C@H]1[C@@H](O)[C@@H](CO)[C@H]1O
C[C@@H]1[C@H](O)[C@H](C)[C@@H]1CO,C[C@H]1[C@@H](O)[C@@H](O)[C@H]1CO
CC[C@H]1[C@@H](C)[C@@H](C)[C@H]1O,CC[C@@H]1[C@H](O)[C@H](C)[C@@H]1O
